num,x,y,temp,RGB
113,33.34851074,18.77082253,16.5,#1eff00
114,34.37213135,19.33680153,16.5,#1aff00
115,34.29701996,18.59350586,16.5,#15ff00
116,35.22495651,19.00471878,16.5,#11ff00
117,35.02186966,18.17197227,16.39999962,#0dff00
118,34.71731186,17.49943924,16.5,#08ff00
119,35.98006821,18.53814888,16.5,#04ff00
120,35.71903229,17.66271019,16.39999962,#00ff00
121,36.57601929,17.18093872,16.5,#00ff04
122,36.69084549,18.14649773,16.5,#00ff09
123,37.10971069,19.07677078,16.39999962,#00ff0d
124,37.04852295,19.97164536,16.5,#00ff11
125,37.92146683,19.67392159,16.5,#00ff15
126,37.89459229,18.6694622,16.5,#00ff19
127,37.46640778,17.9876442,16.5,#00ff1e
128,37.38155365,16.99534416,16.5,#00ff22
129,37.84775925,16.22648048,16.5,#00ff26
130,37.52668381,15.31707954,16.5,#00ff2b
131,38.12529373,14.65123749,16.5,#00ff2f
132,38.47540665,15.5334444,16.5,#00ff33
133,38.76280975,16.41042709,16.5,#00ff37
134,38.15726852,17.15501976,16.5,#00ff3c
135,38.27801895,18.01819038,16.5,#00ff40
136,38.6887207,18.8487587,16.5,#00ff44
137,38.76507187,19.72271347,16.5,#00ff48
138,39.58214188,19.41244125,16.5,#00ff4d
139,39.50305939,18.50452423,16.5,#00ff51
140,39.07643127,17.77099609,16.5,#00ff55
141,39.36605835,17.01423836,16.5,#00ff59
142,40.02451324,17.52680397,16.5,#00ff5e
143,40.10296249,16.50852966,16.5,#00ff62
144,40.83296967,17.20656776,16.5,#00ff66
145,41.84024811,16.93180847,16.5,#00ff6a
146,41.03116608,16.38040543,16.5,#00ff6f
147,40.48162842,15.76275826,16.5,#00ff73
148,41.37300491,15.50762272,16.5,#00ff77
149,41.86238861,16.13219261,16.5,#00ff7b
150,42.68579102,16.64191055,16.5,#00ff80
151,43.5680542,16.29765129,16.5,#00ff84
152,42.78653336,15.84017944,16.5,#00ff88
153,42.17176819,15.25363922,16.5,#00ff8c
154,44.46916962,15.92922592,16.5,#00ff91
155,43.61686707,15.38871956,16.5,#00ff95
156,44.22961807,14.75091457,16.5,#00ff99
157,45.33388901,15.68910885,16.5,#00ff9d
158,44.98683167,14.38955975,16.5,#00ffa2
159,45.79516602,14.11365128,16.5,#00ffa6
160,45.68437195,14.88836002,16.5,#00ffaa
161,46.1655159,15.47655201,16.5,#00ffae
162,46.96485138,15.21089935,16.5,#00ffb3
163,46.41392517,14.59508133,16.5,#00ffb7
164,47.10622406,14.07558441,16.5,#00ffbb
165,47.68040466,14.75571537,16.5,#00ffbf
166,48.58589935,14.45083046,16.5,#00ffc4
167,47.96583557,13.98086834,16.5,#00ffc8
168,48.47764206,13.23059368,16.5,#00ffcc
169,49.45698166,14.22057819,16.5,#00ffd0
170,50.41823196,13.84536362,16.5,#00ffd5
171,49.41952896,13.32631302,16.5,#00ffd9
172,50.24603653,12.99149323,16.5,#00ffdd
173,51.3002739,13.5310154,16.5,#00ffe1
174,51.1552887,12.64170551,16.5,#00ffe6
175,52.22902679,13.16722012,16.5,#00ffea
176,53.18922043,12.81376266,16.5,#00ffee
177,51.86537933,11.93895626,16.5,#00fff2
178,52.51356506,12.39579296,16.5,#00fff7
179,52.78686523,11.55112648,16.5,#00fffb
180,54.15344238,12.45309448,16.5,#00ffff
181,53.63622284,11.36629295,16.5,#00fbff
182,55.01287079,12.25747585,16.5,#00f6ff
183,54.55058289,11.50531483,16.5,#00f2ff
184,55.93608856,11.94295216,16.5,#00eeff
185,55.1963501,10.81367207,16.5,#00eaff
186,56.69765472,11.60221767,16.5,#00e5ff
187,56.02250671,10.41672134,16.5,#00e1ff
188,57.57515717,11.2432394,16.5,#00ddff
189,56.9501152,10.01864433,16.5,#00d9ff
190,58.42963791,10.89808178,16.5,#00d4ff
191,57.90101242,9.877855301,16.5,#00d0ff
192,59.36417007,10.48314953,16.5,#00ccff
193,58.63378525,9.462521553,16.5,#00c8ff
194,60.22293854,10.12175941,16.5,#00c3ff
195,59.58017731,9.722192764,16.5,#00bfff
196,59.8934288,8.847495079,16.5,#00bbff
197,60.84934998,8.488550186,16.5,#00b7ff
198,60.60974503,9.339044571,16.5,#00b2ff
199,61.57199097,9.624252319,16.5,#00aeff
200,61.64656067,8.615665436,16.5,#00aaff
201,62.41160965,9.192975998,16.5,#00a6ff
202,63.32603073,8.780311584,16.5,#00a1ff
203,62.48115921,8.267206192,16.5,#009dff
204,63.05347061,7.465260983,16.5,#0099ff
205,63.82889175,7.972355843,16.5,#0095ff
206,64.7060318,8.255718231,16.5,#0091ff
207,63.90232086,7.083507538,16.5,#008cff
208,64.84814453,7.08694458,16.5,#0088ff
209,65.53211212,7.758327484,16.5,#0084ff
210,66.40961456,7.374052048,16.5,#007fff
211,65.71091461,6.800895214,16.5,#007bff
212,67.27198792,7.017569065,16.5,#0077ff
213,66.56964874,6.39410162,16.5,#0073ff
214,68.15763855,6.483690739,16.5,#006eff
215,67.39084625,6.073492527,16.5,#006aff
216,69.02606964,6.141060829,16.5,#0066ff
217,68.20285797,5.570631981,16.5,#0062ff
218,69.02461243,5.185860157,16.5,#005eff
219,69.847229,5.742372513,16.5,#0059ff
220,69.89170074,4.761623383,16.5,#0055ff
221,70.68513489,5.314597607,16.5,#0051ff
222,70.61217499,6.253657341,16.5,#0048ff
223,71.09352112,7.136630058,16.5,#0044ff
224,71.62197113,7.962574959,16.5,#0040ff
225,72.58279419,7.846284866,16.5,#003bff
226,73.51600647,7.416535378,16.5,#0037ff
227,72.00958252,7.184267044,16.5,#0033ff
228,72.93177795,6.776002407,16.5,#002fff
229,71.62960815,6.262850285,16.5,#002bff
230,72.50673676,5.994365692,16.5,#0026ff
231,71.50743866,5.414885998,16.5,#0022ff
232,72.30206299,5.07789278,16.5,#001eff
233,70.7671051,4.325151443,16.5,#0019ff
234,71.54353333,4.57120657,16.5,#0015ff
235,71.05310059,3.511836529,16.5,#0011ff
236,71.86519623,3.486683369,16.5,#000dff
237,73.04897308,3.682654858,16.60000038,#0008ff
238,72.61128235,3.012052059,16.60000038,#0004ff
239,73.38978577,2.55546093,16.60000038,#0000ff
240,73.87624359,3.308979273,16.5,#0400ff
241,38.97209549,20.70002937,16.60000038,#0800ff
242,39.91133881,20.31608772,16.60000038,#0d00ff
243,39.17314148,21.71349907,16.60000038,#1100ff
244,39.98757172,21.39889908,16.60000038,#1500ff
245,40.69985199,22.22481155,16.60000038,#1900ff
246,39.81527328,22.54354858,16.60000038,#1e00ff
247,39.61645889,23.43285561,16.60000038,#2200ff
248,39.8632164,24.38005829,16.60000038,#2600ff
249,40.44454193,23.16928291,16.60000038,#2a00ff
250,41.23529053,23.67415428,16.60000038,#2f00ff
251,40.64501953,24.50172234,16.60000038,#3300ff
252,40.7348175,25.73177338,16.60000038,#3700ff
253,41.42250824,24.92264938,16.60000038,#3c00ff
254,42.0695343,25.70792961,16.60000038,#4000ff
255,41.38701248,26.50102806,16.60000038,#4400ff
256,41.10357285,27.31624985,16.60000038,#4800ff
257,41.93501663,27.19028282,16.60000038,#4d00ff
258,42.26275253,26.46009827,16.60000038,#5100ff
259,42.70661163,27.50132179,16.60000038,#5500ff
260,41.6215477,28.09250069,16.60000038,#5900ff
261,42.50210571,28.54236221,16.60000038,#5e00ff
262,41.89282608,29.16975975,16.60000038,#6200ff
263,42.92179871,29.38575172,16.60000038,#6600ff
264,43.4026947,30.23543739,16.60000038,#6a00ff
265,43.79416275,31.24499702,16.70000076,#6e00ff
266,42.92263412,31.66706276,16.70000076,#7300ff
267,42.73843002,30.85432053,16.70000076,#7700ff
268,42.38763428,30.05630493,16.70000076,#7b00ff
269,41.65750504,30.56511498,16.70000076,#7f00ff
270,41.39451599,31.45960999,16.70000076,#8400ff
271,40.83763886,32.31852341,16.70000076,#8800ff
272,41.75593567,32.21259308,16.70000076,#8c00ff
273,42.19116592,31.48595047,16.70000076,#9000ff
274,40.05699158,33.03863144,16.70000076,#9500ff
275,43.05964279,32.74298096,16.70000076,#9900ff
276,43.68289948,32.2065506,16.70000076,#9d00ff
277,44.02064133,33.31760788,16.70000076,#a200ff
278,43.21151352,33.76507187,16.70000076,#a600ff
279,43.63909531,34.65244293,16.70000076,#aa00ff
280,44.5205574,34.14027405,16.70000076,#ae00ff
281,44.00692368,35.61677551,16.70000076,#b300ff
282,44.59880066,34.9826088,16.70000076,#b700ff
283,44.92841339,36.08034134,16.70000076,#bb00ff
284,44.14767075,36.73960114,16.70000076,#bf00ff
285,44.85215378,37.78068161,16.70000076,#c300ff
286,45.15116501,36.92635345,16.70000076,#c800ff
287,45.82713318,37.8537941,16.89999962,#cc00ff
288,45.03364944,38.80551147,16.89999962,#d000ff
289,46.16964722,38.78036118,16.79999924,#d400ff
290,45.22242737,39.7400589,16.89999962,#d900ff
291,46.15890884,39.98179626,16.89999962,#dd00ff
292,45.44841003,40.81173706,16.89999962,#e100ff
293,46.4424057,40.9479332,16.79999924,#e500ff
294,45.89430618,41.81600952,16.79999924,#ea00ff
295,47.07157135,41.74000931,16.89999962,#ee00ff
296,47.43360138,42.60792542,16.89999962,#f200ff
297,46.49979782,42.50899887,16.79999924,#f600ff
298,46.39939499,43.49819565,16.89999962,#fb00ff
299,47.24185944,43.4265213,16.89999962,#ff00ff
300,46.70788193,44.23855591,16.89999962,#ff00fb
301,47.64639282,44.23458099,16.89999962,#ff00f6
302,46.92295837,45.10699463,16.89999962,#ff00f2
303,47.92318726,45.27125931,16.89999962,#ff00ee
304,48.63401031,45.94337082,16.89999962,#ff00ea
305,47.27035904,46.08560944,16.89999962,#ff00e6
306,47.83614349,47.14846802,16.89999962,#ff00e1
307,48.67836761,46.87527084,16.89999962,#ff00dd
308,48.88902283,47.88312531,16.89999962,#ff00d9
309,48.0989151,48.18543243,16.89999962,#ff00d4
310,48.49087906,49.16845322,16.89999962,#ff00d0
311,49.25096512,48.80062103,16.89999962,#ff00cc
312,49.97809219,49.5633812,16.89999962,#ff00c8
313,49.20193863,49.73307419,16.89999962,#ff00c3
314,49.0737648,50.62875366,16.89999962,#ff00bf
315,49.92978668,50.48189926,16.89999962,#ff00bb
316,49.40855408,51.46553802,16.89999962,#ff00b7
317,50.23936081,51.45155334,16.89999962,#ff00b2
318,49.84806442,52.37140274,16.89999962,#ff00ae
319,50.80065155,52.2194519,16.89999962,#ff00aa
320,51.30313492,51.53533554,16.89999962,#ff00a6
321,52.17747498,51.16250992,16.89999962,#ff00a1
322,52.16638184,52.18641281,16.89999962,#ff009d
323,51.52555084,52.74739075,16.89999962,#ff0099
324,52.55204773,53.10575867,16.89999962,#ff0095
325,50.55834198,53.01624298,16.89999962,#ff0091
326,50.04722977,53.65962601,16.89999962,#ff008c
327,50.2100296,54.47765732,16.89999962,#ff0088
328,50.9349823,53.86486435,16.89999962,#ff0084
329,51.74721909,53.59909058,16.89999962,#ff0080
330,52.87339783,53.95904541,16.89999962,#ff007b
331,51.5586586,54.5603981,16.89999962,#ff0077
332,50.86307144,55.08949661,16.89999962,#ff0073
333,51.76877594,55.54122925,16.89999962,#ff006e
334,50.9412117,56.01669312,16.89999962,#ff006a
335,50.06673431,55.9840126,16.89999962,#ff0066
336,50.37578201,56.83295441,16.89999962,#ff0062
337,50.62132263,57.75650024,16.89999962,#ff005d
338,50.01531219,58.49436569,16.89999962,#ff0059
339,51.06074142,58.46185303,16.89999962,#ff0055
340,51.60860825,57.80866623,16.89999962,#ff0051
341,51.18288422,57.09181595,16.89999962,#ff004c
342,51.7004509,56.44412613,16.89999962,#ff0048
343,52.28491211,57.12444687,16.89999962,#ff0044
344,52.59245682,58.0174675,16.89999962,#ff0040
345,51.98960495,58.76506424,16.89999962,#ff003b
346,52.96823502,58.93782425,17,#ff0037
347,53.42565155,59.8828392,17,#ff0033
348,54.32621765,59.55459595,17,#ff002f
349,53.91260529,58.7771759,17,#ff002b
350,54.79179382,58.41333008,17,#ff0026
351,55.16067886,59.26427078,17,#ff0022
352,56.03217697,58.88318634,17,#ff001e
353,55.62181091,58.11406708,17,#ff001a
354,56.24159622,57.55770493,17,#ff0015
355,56.85400391,58.43777847,17,#ff0011
356,57.65873337,58.16271591,17,#ff000d
357,57.06959152,57.26740265,17,#ff0008
358,57.91298676,56.84104538,17.10000038,#ff0004
359,58.47882462,57.72718048,17,#ff0000
360,59.35342789,57.2997818,17,#ff0400
361,58.75516891,56.52743912,17,#ff0900
362,59.57944489,56.07779694,17,#ff0d00
363,60.22674942,56.91326141,17,#ff1100
364,61.08888245,56.40682983,17,#ff1500
365,60.40213776,55.54076004,17.10000038,#ff1a00
366,61.37186432,55.20443726,17.10000038,#ff1e00
367,61.9752388,56.02571106,17,#ff2200
368,62.19549561,54.73004913,17.10000038,#ff2600
369,62.85532379,55.58979416,17,#ff2b00
370,63.7767601,55.28482819,17.10000038,#ff2f00
371,63.19398117,54.42481232,17.10000038,#ff3300
372,64.11178589,53.98435211,17.10000038,#ff3700
373,64.56460571,54.72972488,17.10000038,#ff3c00
374,65.50926209,54.44155121,17.10000038,#ff4000
375,64.9624939,53.52829361,17.10000038,#ff4400
376,66.46401215,54.04851532,17.10000038,#ff4800
377,65.87561035,53.08333969,17.10000038,#ff4d00
378,66.816185,52.72149658,17.10000038,#ff5100
379,67.2824173,53.62836456,17.10000038,#ff5500
380,67.77270508,52.31427002,17.10000038,#ff5900
381,68.11154175,53.25892258,17.10000038,#ff5e00
382,68.69542694,51.93063354,17.10000038,#ff6200
383,69.03540802,52.81029129,17.10000038,#ff6600
384,70.00473022,52.39372635,17.10000038,#ff6a00
385,69.59992218,51.4119606,17.10000038,#ff6e00
386,70.92584991,52.00215149,17.10000038,#ff7300
387,70.60188293,51.09340668,17,#ff7700
388,71.88327026,51.60221481,17.10000038,#ff7b00
389,71.54571533,50.77898026,17.10000038,#ff8000
390,72.83643341,51.10676956,17.10000038,#ff8400
391,72.37031555,50.25250244,17.10000038,#ff8800
392,73.7155304,50.71918488,17.10000038,#ff8c00
393,73.22090149,49.89470291,17.10000038,#ff9100
394,74.5565033,50.41335678,17.10000038,#ff9500
395,74.15717316,49.57596207,17.10000038,#ff9900
396,75.41677856,50.7894783,17.10000038,#ff9d00
397,75.41300964,49.90309906,17.10000038,#ffa200
398,75.0436554,49.06591797,17.10000038,#ffa600
399,76.22357941,49.55623245,17.20000076,#ffaa00
400,75.92060089,48.54109955,17.10000038,#ffae00
401,77.11066437,49.03591537,17.10000038,#ffb300
402,76.82279968,48.16695023,17.10000038,#ffb700
403,78.02836609,48.54165649,17.20000076,#ffbb00
404,77.69163513,47.61064529,17.10000038,#ffbf00
405,79.03901672,48.14268494,17.10000038,#ffc300
406,78.68569946,47.17401505,17.10000038,#ffc800
407,79.97135925,47.6905365,17.10000038,#ffcc00
408,79.5997467,46.83303833,17.10000038,#ffd000
409,80.85144043,47.1660881,17.20000076,#ffd500
410,80.52593994,46.31833267,17.10000038,#ffd900
411,81.80001831,46.66239929,17.20000076,#ffdd00
412,81.35704803,45.83807755,17.20000076,#ffe100
413,82.77815247,46.20275879,17.10000038,#ffe500
414,82.19179535,45.40958023,17.10000038,#ffea00
415,83.65983582,45.85306549,17.20000076,#ffee00
416,83.08836365,44.96638489,17.20000076,#fff200
417,84.42832947,45.29004669,17.20000076,#fff700
418,83.87218475,44.39732742,17.20000076,#fffb00
419,85.32501221,44.95848465,17.20000076,#ffff00
420,84.90674591,43.96345901,17.20000076,#fbff00
421,85.73574829,43.53829193,17.20000076,#f6ff00
422,86.05873871,44.31852722,17.10000038,#f6ff00
423,87.05960083,43.87942886,17.20000076,#eeff00
424,86.74447632,43.13713074,17.20000076,#eaff00
425,87.89141083,43.51539993,17.20000076,#e6ff00
426,87.57492065,42.65422058,17.20000076,#e1ff00
427,88.86382294,43.05783844,17.20000076,#ddff00
428,88.46658325,42.24302292,17.20000076,#d9ff00
429,89.77059937,42.55172348,17.20000076,#d4ff00
430,89.38754272,41.61308289,17.20000076,#d0ff00
431,90.78607178,42.0705719,17.20000076,#ccff00
432,90.19780731,41.06300354,17.20000076,#c8ff00
433,91.50121307,41.597435,17.20000076,#c3ff00
434,91.05607605,40.73367691,17.20000076,#bfff00
435,52.47659302,60.39762115,17.39999962,#bbff00
436,52.42010498,59.59611511,17.29999924,#b7ff00
437,51.54410553,59.7102356,17.29999924,#b2ff00
438,51.56013489,60.68746185,17.39999962,#aeff00
439,50.7081871,60.13050842,17.29999924,#aaff00
440,50.73782349,61.10177612,17.29999924,#a6ff00
441,49.98157501,60.60199356,17.29999924,#a1ff00
442,49.01836014,60.58086014,17.29999924,#9dff00
443,49.82848358,61.42834091,17.29999924,#99ff00
444,48.98592377,61.77278137,17.29999924,#95ff00
445,48.08841324,60.92356491,17.29999924,#91ff00
446,48.03123093,62.12653351,17.29999924,#8cff00
447,47.37108231,61.54325104,17.39999962,#88ff00
448,46.42612839,61.62371063,17.29999924,#84ff00
449,47.10769653,62.43180847,17.29999924,#80ff00
450,46.15923309,62.78512192,17.29999924,#7bff00
451,45.51564026,62.06228638,17.29999924,#77ff00
452,45.29894638,63.19720459,17.29999924,#73ff00
453,44.64409256,62.52656937,17.39999962,#6eff00
454,44.36484528,63.58913422,17.29999924,#6aff00
455,43.78365707,62.88709641,17.29999924,#66ff00
456,43.48376083,64.02185059,17.39999962,#62ff00
457,42.8536377,63.15306854,17.29999924,#5eff00
458,42.53469086,64.26113129,17.29999924,#59ff00
459,41.88967896,63.40826035,17.39999962,#55ff00
460,41.59242249,64.68417358,17.39999962,#51ff00
461,40.99336243,63.83257675,17.39999962,#4cff00
462,40.68387604,64.95301056,17.39999962,#48ff00
463,40.0799942,64.27070618,17.39999962,#44ff00
464,39.68512344,65.45796967,17.39999962,#40ff00
465,39.03582764,64.62866211,17.39999962,#3bff00
466,38.67142105,65.88647461,17.39999962,#37ff00
467,38.00697327,65.02185059,17.39999962,#33ff00
468,37.61757278,66.31647491,17.39999962,#2fff00
469,37.07956314,65.45779419,17.39999962,#2bff00
470,36.58230591,66.71206665,17.39999962,#26ff00
471,36.0129509,65.83731842,17.39999962,#22ff00
472,35.59130859,67.01548004,17.39999962,#1eff00
473,35.02297211,66.24210358,17.39999962,#1aff00
474,34.54244995,67.52424622,17.39999962,#15ff00
475,33.98926163,66.66298676,17.39999962,#11ff00
476,33.51308823,67.99668884,17.39999962,#0dff00
477,32.96403122,67.14353943,17.39999962,#08ff00
478,32.5613327,68.36000061,17.39999962,#04ff00
479,31.94022369,67.56504059,17.39999962,#00ff00
480,31.61137199,68.78699493,17.39999962,#00ff04
481,31.05334854,67.948349,17.39999962,#00ff09
482,30.72341156,69.24710846,17.39999962,#00ff0d
483,30.13016319,68.44065857,17.39999962,#00ff11
484,29.18763733,68.83011627,17.39999962,#00ff15
485,29.80096817,69.545784,17.39999962,#00ff19
486,30.49054146,70.35070038,17.39999962,#00ff1e
487,31.14681435,71.02307129,17.39999962,#00ff22
488,30.90526581,72.01273346,17.29999924,#00ff26
489,30.20924568,71.33283234,17.29999924,#00ff2b
490,29.53318977,70.53530884,17.39999962,#00ff2f
491,28.85953331,69.87337494,17.29999924,#00ff33
492,28.26415443,68.93304443,17.39999962,#00ff37
493,27.33040619,69.28665924,17.29999924,#00ff3c
494,27.93860054,69.99172974,17.29999924,#00ff40
495,28.58586884,70.74523926,17.29999924,#00ff44
496,29.31683922,71.49149323,17.29999924,#00ff48
497,30.02038383,72.35831451,17.29999924,#00ff4d
498,29.1547451,72.78559875,17.29999924,#00ff51
499,28.540308,72.14195251,17.29999924,#00ff55
500,26.53209305,69.88778687,17.29999924,#00ff59
501,27.22253609,70.5841217,17.29999924,#00ff5e
502,27.69907951,72.62733459,17.29999924,#00ff62
503,27.2471447,73.62107086,17.29999924,#00ff66
504,26.73503113,72.83812714,17.29999924,#00ff6a
505,26.73670006,71.96594238,17.29999924,#00ff6f
506,26.50896072,71.1653595,17.20000076,#00ff73
507,25.68624115,70.29602051,17.29999924,#00ff77
508,24.82335281,70.74939728,17.29999924,#00ff7b
509,25.65966415,71.24295044,17.20000076,#00ff80
510,25.85254288,72.21878815,17.29999924,#00ff84
511,26.30569077,73.8227005,17.20000076,#00ff88
512,25.8035965,73.17841339,17.20000076,#00ff8c
513,25.42665291,74.45863342,17.20000076,#00ff91
514,24.99976158,73.67434692,17.20000076,#00ff95
515,25.06380272,72.62382507,17.20000076,#00ff99
516,24.9291687,71.71266174,17.20000076,#00ff9d
517,24.00670052,71.9551239,17.20000076,#00ffa2
518,23.91449356,71.08347321,17.20000076,#00ffa6
519,23.81801224,70.11859131,17.20000076,#00ffaa
520,24.55314064,74.85353851,17.20000076,#00ffae
521,24.04096222,74.05155945,17.20000076,#00ffb3
522,23.29585266,73.40541077,17.20000076,#00ffb7
523,23.09839249,72.49577332,17.20000076,#00ffbb
524,23.11712456,71.6288147,17.20000076,#00ffbf
525,22.24481773,71.9582901,17.20000076,#00ffc4
526,21.98707771,70.99822998,17.20000076,#00ffc8
527,22.32212448,70.21022034,17.20000076,#00ffcc
528,21.79561043,69.36023712,17.20000076,#00ffd0
529,21.35083389,68.452034,17.20000076,#00ffd5
530,20.33485794,68.50146484,17.20000076,#00ffd9
531,19.52518654,68.79829407,17.20000076,#00ffdd
532,18.68057251,69.34037018,17.20000076,#00ffe1
533,19.14647675,70.12968445,17.20000076,#00ffe6
534,19.96077919,69.49237823,17.20000076,#00ffea
535,20.87923241,69.25943756,17.20000076,#00ffee
536,21.34992599,70.16953278,17.20000076,#00fff2
537,20.49062157,70.1387558,17.20000076,#00fff7
538,19.78240967,70.74563599,17.20000076,#00fffb
539,19.86468887,71.68806458,17.20000076,#00ffff
540,20.49469185,71.12721252,17.20000076,#00fbff
541,21.24327469,71.59913635,17.20000076,#00f6ff
542,20.51951408,72.28018951,17.20000076,#00f2ff
543,20.8303051,73.14953613,17.20000076,#00eeff
544,21.42891884,72.49880981,17.20000076,#00eaff
545,22.29928589,73.04521942,17.20000076,#00e5ff
546,21.54419708,73.76416779,17.20000076,#00e1ff
547,20.74160004,74.19393921,17.20000076,#00ddff
548,22.51761436,73.99129486,17.20000076,#00d9ff
549,23.31085396,74.59661102,17.20000076,#00d4ff
