num,x,y,temp,RGB
70,20.2079620361,7.43136024475,18.7000007629,#8A8D93
71,19.28632164,7.50551080704,18.7000007629,#898C91
72,19.2105865479,6.56260728836,18.6000003815,#898C92
73,18.2035980225,7.72047901154,18.7000007629,#898C92
74,17.3741035461,7.01241016388,18.7000007629,#898C92
75,17.3128185272,6.02308177948,18.7000007629,#898C92
76,17.1506538391,5.00986099243,18.7000007629,#898C92
77,16.8238449097,3.92473244667,18.7000007629,#898C92
78,16.527387619,2.97017884254,18.7000007629,#898C92
79,16.1824989319,4.84455108643,18.7000007629,#898C92
80,15.0989284515,5.10839271545,18.6000003815,#898C92
81,14.1208686829,4.44315814972,18.6000003815,#898C92
82,13.1245584488,3.81498265266,18.7000007629,#898C92
83,12.1683797836,3.22562170029,18.6000003815,#898C92
84,11.2665166855,2.73771500587,18.7000007629,#898C92
85,10.8022422791,3.80471634865,18.7000007629,#898C92
86,10.6395463943,4.92023992538,18.7000007629,#898C92
87,9.79773330688,5.6942486763,18.7000007629,#898C92
88,8.65657520294,5.95549058914,18.7000007629,#898C92
89,7.61898708344,6.21921062469,18.7000007629,#898C92
90,6.55588817596,6.45696640015,18.7000007629,#898C92
91,5.52821922302,6.74344730377,18.7000007629,#898A92
92,4.58721733093,6.93139982224,18.7000007629,#888C92
93,4.65833473206,8.03308582306,18.7000007629,#898B91
94,5.49356365204,8.50290298462,18.7000007629,#888A90
95,6.58134794235,8.71912384033,18.7000007629,#888B90
96,6.99230861664,9.63650989532,18.7000007629,#888C90
97,7.73966169357,10.7714147568,18.7000007629,#888B90
98,7.14058828354,11.6960258484,18.7000007629,#888C91
99,6.47520589828,12.6630992889,18.7000007629,#898C91
100,5.59987401962,13.3736858368,18.7000007629,#898C91
101,6.9702835083,13.4782409668,18.7000007629,#898C91
102,8.08845043182,13.5974121094,18.7000007629,#898C91
103,9.25126075745,13.7117862701,18.7000007629,#898C91
104,10.2572441101,13.8447799683,18.7000007629,#898C91
105,11.2768611908,14.1472663879,18.7000007629,#898C91
106,12.213019371,14.6364707947,18.7000007629,#898C91
107,13.0551862717,15.4126882553,18.7000007629,#898C91
108,13.3417596817,16.3604335785,18.7000007629,#898C91
109,14.3395814896,16.0180892944,18.7000007629,#898C91
110,15.3812599182,15.945183754,18.7000007629,#898C91
111,16.3775310516,16.1929664612,18.7000007629,#898C91
112,16.2762069702,15.2832069397,18.7000007629,#898C91
113,15.6775608063,14.4605693817,18.7000007629,#898C91
114,15.0967597961,13.6081905365,18.7000007629,#898C91
115,14.8843393326,12.3352518082,18.7000007629,#898D91
116,15.3925876617,11.2516126633,18.7000007629,#898C91
117,16.1469326019,10.3888721466,18.7000007629,#898C91
118,16.9039058685,9.95620727539,18.7000007629,#898C91
119,17.7694778442,9.91809368134,18.7000007629,#898C91
120,17.826379776,8.93108558655,18.7000007629,#898C91
121,17.1158885956,8.17601394653,18.7000007629,#898C91
122,16.2979335785,7.38457202911,18.7000007629,#898C92
123,16.2858314514,6.26226234436,18.7000007629,#898C92
124,15.6639957428,5.71332836151,18.7000007629,#898C91
125,15.3931941986,6.70650243759,18.7000007629,#898C92
126,14.4521360397,6.1142001152,18.7000007629,#898C92
127,13.5179195404,5.42967224121,18.7000007629,#898C91
128,12.715256691,4.87901115417,18.7000007629,#898C92
129,11.6985502243,4.39209747314,18.6000003815,#898C92
130,11.5743751526,5.53280639648,18.7000007629,#898C92
131,10.5836877823,6.17236804962,18.6000003815,#898C91
132,9.61071205139,6.92992353439,18.6000003815,#898C92
133,8.48566436768,7.12231349945,18.7000007629,#898C91
134,7.39415550232,7.48225641251,18.7000007629,#898C92
135,6.23169803619,7.64930152893,18.7000007629,#898C92
136,7.60681629181,8.63199234009,18.7000007629,#898C92
137,8.04149341583,9.76648807526,18.6000003815,#898C92
138,8.81987094879,10.6020927429,18.7000007629,#898D92
139,8.39643764496,11.6650085449,18.6000003815,#898C91
140,7.57105016708,12.6640148163,18.7000007629,#878A90
141,8.70955085754,12.8586235046,18.7000007629,#878A90
142,9.83948612213,12.8806753159,18.7000007629,#878A90
143,10.9400243759,12.969909668,18.7000007629,#878A90
144,11.9287786484,13.3740463257,18.7000007629,#878A90
145,12.9095916748,13.8334980011,18.7000007629,#878A90
146,13.5574035645,14.6801710129,18.7000007629,#878A8F
147,14.6391582489,15.0748414993,18.7000007629,#878B90
148,14.1959571838,14.0983791351,18.7000007629,#878A8E
149,14.0266504288,12.9572200775,18.7000007629,#878A8D
150,13.9528579712,11.8401470184,18.7000007629,#878A8D
151,14.3923311234,10.9091815948,18.7000007629,#878A8D
152,15.0384578705,10.1933364868,18.7000007629,#878A8D
153,15.8318357468,9.54545116425,18.7000007629,#878A8D
154,16.6126976013,8.98459339142,18.7000007629,#878B8D
155,15.9359073639,8.38075733185,18.7000007629,#878A8D
156,15.0052642822,7.85811090469,18.7000007629,#878A8D
157,14.1141834259,7.23875331879,18.7000007629,#878B8D
158,13.3246259689,6.52659034729,18.7000007629,#878B8D
159,12.5385026932,6.04335069656,18.7000007629,#878A8D
160,11.5695638657,6.58940982819,18.7000007629,#878B8D
161,10.6186180115,7.22548961639,18.7000007629,#878B8D
162,9.72497653961,7.95740890503,18.7000007629,#878B8D
163,8.54906272888,8.246925354,18.7000007629,#878B8D
164,8.83130073547,9.34721946716,18.7000007629,#878B8D
165,9.61626529694,10.1433372498,18.7000007629,#878B8D
166,9.64748001099,11.1713085175,18.7000007629,#878A8D
167,9.23397636414,12.1579971313,18.7000007629,#878A8E
168,10.2665491104,12.0945749283,18.7000007629,#878A8E
169,11.2781620026,12.0715742111,18.7000007629,#878A8E
170,12.1775608063,12.2814807892,18.7000007629,#878A8E
171,13.1224889755,12.7089090347,18.7000007629,#878A8E
172,12.8823699951,11.6371898651,18.7000007629,#878A8E
173,13.3936882019,10.7663965225,18.7000007629,#878A8E
174,13.9869766235,10.0426998138,18.7000007629,#878A8E
175,14.6767749786,9.23432540894,18.7000007629,#878A8E
176,14.158946991,8.45682048798,18.7000007629,#878A8E
177,13.325712204,7.75058317184,18.7000007629,#878A8E
178,12.4996356964,7.16274690628,18.7000007629,#878A8E
179,11.5728034973,7.64657497406,18.7000007629,#878A8E
180,10.6318302155,8.32046699524,18.7000007629,#878A8E
181,9.72162055969,9.03664016724,18.6000003815,#878A8E
182,10.4351997375,9.64833831787,18.7000007629,#878A8E
183,10.514957428,10.7952442169,18.7000007629,#878A8E
184,11.4456558228,11.2829313278,18.7000007629,#878A8E
185,12.2969455719,10.9064750671,18.7000007629,#878A8E
186,12.7481555939,9.97073364258,18.7000007629,#878A8E
187,13.4235115051,9.16704177856,18.7000007629,#888A8B
188,12.7480192184,8.57159996033,18.6000003815,#878A8E
189,11.6720542908,8.7712430954,18.7000007629,#878A8E
190,11.4932460785,10.0823020935,18.7000007629,#878A8E
191,22.755689621,8.16029453278,18.7000007629,#878A8E
192,23.1696548462,8.91327953339,18.6000003815,#878A8E
193,23.8745536804,8.20963954926,18.6000003815,#888A8E
194,24.2262649536,7.29649448395,18.6000003815,#888A8E
195,25.1400909424,6.72288942337,18.6000003815,#888A8E
196,26.031873703,6.64256811142,18.6000003815,#888A8E
197,27.0359916687,6.69709014893,18.6000003815,#888A8E
198,28.0461158752,6.43368959427,18.6000003815,#888A8E
199,28.8470401764,6.47931003571,18.7000007629,#88898E
200,29.7554283142,7.25700902939,18.7000007629,#888A8E
201,29.7875137329,8.37884426117,18.7000007629,#888A8E
202,28.709072113,8.4973783493,18.7000007629,#888A8E
203,28.6962623596,7.55490159988,18.7000007629,#888A8E
204,27.7032318115,7.50157356262,18.7000007629,#888A8E
205,27.7053279877,8.50587272644,18.7000007629,#888A8E
206,26.7544307709,8.44794273376,18.7000007629,#888A8E
207,26.6436252594,7.5247335434,18.7000007629,#888A8E
208,25.7047748566,7.55394554138,18.7000007629,#888A8E
209,24.8478679657,8.16166877747,18.7000007629,#888A8E
210,25.7703437805,8.42565822601,18.7000007629,#888A8E
